,objid,crowded,badbkgmatch,ra,dec,l,b,nmatches,nreject,nbands,i1_fluxtype,i2_fluxtype,i3_fluxtype,i4_fluxtype,m1_fluxtype,i1_fluxflag,i2_fluxflag,i3_fluxflag,i4_fluxflag,m1_fluxflag,i1_softsatflag,i2_softsatflag,i3_softsatflag,i4_softsatflag,i1_f_ap2,i1_df_ap2,i2_f_ap2,i2_df_ap2,i3_f_ap2,i3_df_ap2,i4_f_ap2,i4_df_ap2,m1_f_psf,m1_df_psf,i1_extfrac,i2_extfrac,i3_extfrac,i4_extfrac,m1_extfrac,i1_brtfrac,i2_brtfrac,i3_brtfrac,i4_brtfrac,m1_brtfrac,i1_snr,i2_snr,i3_snr,i4_snr,m1_snr,i1_seflags,i2_seflags,i3_seflags,i4_seflags,m1_dflag,m1_sflag,i1_meannoise,i2_meannoise,i3_meannoise,i4_meannoise,m1_meannoise,smid,regid,irac_obstype,mips_obstype,i1_coverage,i2_coverage,i3_coverage,i4_coverage,m1_coverage,twomass_key,twomass_assoc,twomass_ra,twomass_dec,j,dj,h,dh,k,dk,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,AG,b_AG_x,B_AG_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000,angDist,i1_app_mag,i1_ABS_MAG,i2_app_mag,i2_ABS_MAG,i3_app_mag,i3_ABS_MAG,i4_app_mag,i4_ABS_MAG,m1_app_mag,m1_ABS_MAG
11703,SSTSL2 J224056.00+613109.2,0,1,340.233358,61.519235,108.01931,2.485373,1,0,7,1,1,1,1,1,0,0,0.0,0,0,0,0,0.0,0,1628.0,5.048,1598.0,4.715,1300.0,11.29,1752.0,15.37,4906.0,108.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.7,358.2,131.1,140.4,45.4,0,0,0.0,0,N,1,1.088,1.267,4.473,6.388,77.08,30002711,30002711-31940,0,0,5.03,4.07,5.84,5.07,15.49,781780587.0,1,340.2332,61.51925,1186.0,62.25,1847.0,88.45,2245.0,88.91,Gaia DR3 2201121432979495552,340.23316486715,61.51922122888,0.0,0.0,97.0,1636148068921376768,2201121432979495552,438389650,0.1493,0.1352,1.1555,0.1685,6.8593,2.473,-0.533,0.192,-2.414,0.167,-0.0248,0.0487,0.0886,-0.132,0.2472,-0.1544,0.0423,-0.1597,-0.0454,-0.2615,332,0,332,0,0.1709,351.22,0.36,0.54195,31,False,1.247,,,,,,,,38,25,0.28484,45,0.02404,133.6,0,0,1.006,0,317,585.52205,4.75363,123.174,18.768509,0.009235,40,112.964,11.0742,10.2006,20.206192,0.106475,38,780.85,12.9453,60.3191,17.516476,0.018392,1.527,0.0,1.0,0.0,0.0,0,2.689716,1.437683,1.252033,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999945,3573.9,3536.5,3635.8,4.4373,4.3506,4.5938,-0.3251,-0.3644,-0.2861,517.0544,430.8967,609.9733,3.1207,2.9771,3.2659,1.977,1.8812,2.0741,1.1945,1.146,1.2449,PHOENIX,340.23316983424,61.51923195965,3.063347,2.663827,-0.2483,0.335239,13.09224334662099,4.5245621555523385,12.627428255327505,4.059747064258854,12.366886220116937,3.799205029048286,11.408817845212944,2.841136654144293,7.911979029493583,-0.6557021615750678
11705,SSTSL2 J042306.98+371310.7,0,0,65.779103,37.219662,162.926635,-8.71377,1,0,7,1,1,1,1,1,0,0,0.0,0,0,0,0,0.0,0,877.1,3.432,688.8,4.174,469.3,13.56,600.3,18.15,834.4,151.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.5,199.1,42.7,34.4,5.5,1,0,0.0,0,N,1,0.9867,1.44,5.204,7.934,88.08,40045871,40045871-54,0,0,3.85,4.29,3.98,4.38,11.25,1184173740.0,1,65.77904,37.21968,1204.0,61.02,1975.0,83.68,1879.0,100.4,Gaia DR3 177531717267044992,65.77909222412,37.2196295765,0.0,0.0,80.0,1636148068921376768,177531717267044992,1285499504,0.2007,0.1482,1.6414,0.2395,6.8541,19.619,9.914,0.284,-16.929,0.227,0.1084,0.2017,-0.0322,-0.0157,-0.2509,-0.077,-0.0156,0.2027,0.024,0.1008,242,0,241,1,1.8118,308.6,0.715,2.2062,95,False,,1.2473,0.0497,-0.081,-0.002,-0.052,-0.054,-0.055,28,16,0.398127,28,0.02459,68.46,0,0,1.083,0,239,581.14153,1.27096,457.245,18.776663,0.003637,22,94.7464,10.9206,8.67595,20.397135,0.125174,25,771.359,8.54205,90.3014,17.529753,0.012603,1.49,0.0,1.0,0.0,0.0,0,2.867382,1.620472,1.24691,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999996,3701.1,3676.7,3746.4,4.4553,4.4132,4.5329,-1.2137,-1.322,-1.0374,381.0002,360.4281,412.0015,3.3483,3.2824,3.4197,2.1968,2.1527,2.247,1.2221,1.1983,1.2488,PHOENIX,65.77903689029,37.21970481734,4.55823,3.635186,0.1044,0.120743,13.763756570482927,5.859130552224601,13.541137346658438,5.636511328400111,13.473118215352793,5.568492197094466,12.571732241403414,4.667106223145087,9.835362150623315,1.9307361323649879
11772,SSTSL2 J201901.69+410532.4,0,0,304.757065,41.092349,78.493929,2.840443,1,0,7,1,1,1,1,1,0,0,0.0,0,0,0,0,0.0,0,3328.0,6.438,3024.0,6.283,3175.0,16.79,4172.0,14.04,13410.0,167.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.3,471.4,181.5,306.4,79.9,0,0,0.0,0,N,-1,1.612,2.023,7.554,9.166,103.7,30002641,30002641-32601,0,0,8.58,14.17,8.57,14.86,12.4,1209553279.0,1,304.7571,41.09237,1650.0,65.36,3042.0,109.3,3588.0,109.0,Gaia DR3 2068376054125236608,304.75703034332,41.09234011388,0.0,0.0,14.0,1636148068921376768,2068376054125236608,63357681,0.0972,0.1188,0.8403,0.1244,6.7533,6.195,-2.071,0.129,-5.838,0.154,0.1052,0.1521,-0.2094,-0.1233,0.1407,-0.1492,-0.1628,-0.0747,0.126,0.1137,393,0,393,0,0.2757,448.94,0.369,1.0588,95,False,,1.2452,0.0331,-0.118,-0.084,-0.036,-0.052,0.019,45,28,0.218187,48,0.0265,123.4,0,0,1.009,0,398,810.32581,5.16909,156.764,18.415718,0.007454,45,152.785,7.48279,20.4182,19.87834,0.053248,45,1046.56,21.8417,47.9158,17.198484,0.022972,1.48,0.0,1.0,0.0,0.0,0,2.679855,1.462622,1.217234,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999944,3676.8,3636.9,3714.3,4.0809,4.0347,4.1571,-1.1797,-1.2551,-1.0758,612.1137,589.6769,645.2708,2.6563,2.5722,2.7195,1.749,1.6915,1.7932,1.0017,0.9706,1.0245,MARCS,304.75704255587,41.09236606265,2.081164,2.48487,0.1244,0.099321,12.31592105395723,3.381760555188471,11.934915725699513,3.000755226930755,11.397385276814042,2.4632247780452836,10.466792350406864,1.5326318516381061,6.820225944540503,-2.113934554228255
11786,SSTSL2 J003710.40-721653.2,0,0,9.293352,-72.28145,304.460775,-44.804433,2,0,6,1,1,2,1,1,0,0,0.0,0,0,0,0,0.0,0,312.3,2.406,220.0,2.768,,,122.1,10.68,381.7,70.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,88.1,17.7,16.4,5.4,0,3,,0,N,1,0.7913,1.091,,4.766,52.1,40045991,40045991-194,0,0,4.11,4.82,3.85,4.94,36.33,1302434755.0,1,9.292802,-72.28136,466.9,56.76,888.8,,385.8,73.92,Gaia DR3 4689178189229759744,9.29356427079,-72.28128726546,0.0,0.0,121.0,1636148068921376768,4689178189229759744,1558849922,0.1465,0.1394,1.0577,0.157,6.7389,40.007,39.202,0.18,7.985,0.203,-0.0939,0.0509,-0.1453,0.1033,-0.0941,0.1247,-0.0133,-0.2088,0.0422,-0.0093,331,0,327,4,-0.6088,345.15,0.344,0.51195,95,False,,1.2301,0.0461,-0.101,0.134,-0.077,0.105,0.06,39,25,0.280996,47,0.03909,63.53,0,0,0.975,0,384,553.00465,1.12678,490.785,18.830545,0.003534,40,167.029,5.87226,28.4437,19.781565,0.038273,37,637.153,8.34725,76.3309,17.737286,0.014718,1.454,0.0,3.0,0.0,3.0,0,2.044279,0.951019,1.09326,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.99993,3460.3,3435.3,3507.3,4.6095,4.4649,4.6654,-1.0968,-1.1607,-0.9323,598.9886,515.2236,658.8635,0.0892,0.0378,0.1538,0.0605,0.0255,0.1047,0.0357,0.0151,0.0617,MARCS,9.29299178461,-72.28132275456,2.901457,3.24913,-0.0199,0.63032,14.884949387428447,5.9978566027290245,14.78031349071692,5.893220706017496,,,14.300863939930892,5.413771155231469,10.684492489296753,1.7973997045973302
11809,SSTSL2 J022722.72+730913.8,0,0,36.844676,73.153852,129.838648,11.581769,1,0,7,1,1,1,1,1,0,0,0.0,0,0,0,0,0.0,0,778.2,3.348,609.6,3.825,471.6,8.711,536.4,13.26,768.4,101.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.6,169.7,64.2,54.9,7.6,0,0,0.0,0,N,1,0.8324,1.111,3.34,5.504,74.45,40046501,40046501-7,0,0,6.67,4.56,4.79,4.27,19.03,762569685.0,1,36.84455,73.15391,1208.0,52.28,1597.0,89.7,1350.0,85.81,Gaia DR3 546707314821310336,36.84455327351,73.15389434862,0.0,0.0,152.0,1636148068921376768,546707314821310336,700364647,0.106,0.1185,0.9691,0.1443,6.7144,2.375,-1.759,0.12,-1.595,0.154,-0.1689,0.3684,-0.2954,0.2065,-0.242,0.1719,-0.1959,-0.2,0.2102,-0.054,405,0,403,2,0.2266,487.97,0.458,1.538,95,False,,1.1933,0.0318,-0.003,0.016,0.147,-0.15,0.039,46,27,0.218994,53,0.01063,124.2,0,0,1.007,0,458,779.35037,1.29715,600.82,18.458035,0.003295,50,114.26,6.97514,16.381,20.193806,0.066339,52,1040.35,8.54371,121.768,17.204947,0.009684,1.482,0.0,1.0,0.0,1.0,0,2.988859,1.735771,1.253088,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999798,3526.2,3517.5,3555.8,4.7118,4.7011,4.7213,0.2037,0.1854,0.234,452.7548,445.0552,467.4773,1.7662,1.7216,1.8273,1.1165,1.0883,1.1567,0.7329,0.716,0.7567,MARCS,36.84458025484,73.15390143806,1.949096,2.481937,-0.0721,0.199089,13.893651281834636,5.614335965341894,13.673757796943576,5.394442480450834,13.467810109826402,5.1884947933336605,12.693931176844195,4.414615860351454,9.92482949869536,1.6455141822026178
11810,SSTSL2 J202101.75+404332.8,0,0,305.257296,40.725804,78.404941,2.321433,1,0,7,1,1,1,1,1,2,2,2.0,0,0,0,0,0.0,0,1491.0,5.406,1212.0,5.674,970.8,18.69,1179.0,30.56,5923.0,179.0,0.0,0.0,0.0,0.0,0.0,1.02,1.02,0.98,0.06,0.0,322.5,259.6,70.3,57.2,33.1,3,2,0.0,0,N,1,1.624,1.754,7.096,8.429,98.23,30002641,30002641-31880,0,0,3.36,3.07,2.98,2.88,9.66,305343224.0,1,305.2573,40.72579,1392.0,60.25,2247.0,97.27,2068.0,104.8,Gaia DR3 2068294965143245824,305.25725541964,40.72582355791,0.0,0.0,2.0,1636148068921376768,2068294965143245824,602320764,0.0921,0.1068,0.8095,0.1206,6.7133,6.844,-1.715,0.128,-6.626,0.152,0.0122,0.0434,-0.0028,-0.0446,0.1014,-0.0534,-0.1965,-0.1928,0.0394,-0.0137,385,0,385,0,-0.8222,457.84,0.414,1.4976,95,False,,1.158,0.0322,0.029,0.145,0.067,0.019,-0.195,44,27,0.212006,50,0.0046,77.25,0,0,0.969,0,397,834.89868,1.51962,549.412,18.383282,0.003391,45,126.314,6.88595,18.3438,20.084911,0.059254,44,1108.4,7.77736,142.516,17.13616,0.008504,1.479,0.0,1.0,0.0,0.0,0,2.948751,1.70163,1.247122,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999984,3830.7,3814.7,3891.7,4.2932,4.2554,4.3295,-0.2552,-0.275,-0.1891,682.709,660.0734,711.05,3.2608,3.2063,3.3547,2.1211,2.0845,2.1867,1.229,1.2105,1.2617,PHOENIX,305.25726547852,40.72585300667,2.045221,2.460774,-0.0093,0.131204,13.187685239371458,4.0165070988894485,12.927613643196768,3.7564355027147585,12.683920181734287,3.5127420412522774,11.838868587055376,2.667690446573367,7.707443557567142,-1.4637345829148671
11813,SSTSL2 J224638.24+620354.0,0,1,341.65937,62.065011,108.871776,2.649381,1,0,6,1,1,1,1,1,2,2,2.0,2,1,0,0,0.0,0,11180.0,7.61,11950.0,8.857,10390.0,17.2,11250.0,13.21,20380.0,80.76,0.0,0.0,0.0,0.0,0.96,0.98,0.98,1.02,1.02,0.0,1296.7,1176.0,511.2,760.6,252.3,3,3,3.0,3,P,-1,1.109,1.279,4.575,6.838,54.25,30002711,30002711-32662,0,0,10.78,15.85,12.53,18.4,21.16,768640078.0,1,341.6593,62.06501,1988.0,87.89,4695.0,233.5,6931.0,249.0,Gaia DR3 2207143629961254528,341.65935287839,62.06498725269,0.0,0.0,47.0,1636148068921376768,2207143629961254528,427485013,0.1254,0.1251,1.0142,0.1512,6.7073,3.319,-0.242,0.162,-3.31,0.154,0.0369,0.2734,0.2168,-0.1847,0.3614,-0.1821,0.0551,-0.112,-0.0161,-0.2666,356,0,356,0,-2.0577,371.75,0.0,2.1485e-15,95,False,,1.1569,0.0333,-0.012,0.011,0.009,0.037,-0.103,41,25,0.25031,45,0.1767,122.1,0,0,0.922,0,362,581.85859,9.10404,63.9121,18.775324,0.01721,39,90.3184,7.4687,12.0929,20.449102,0.089826,42,829.796,36.0562,23.0139,17.450468,0.047328,1.581,0.0,12.0,0.0,13.0,0,2.998634,1.673779,1.324856,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.99999,3632.2,3608.9,3662.7,4.2017,4.1022,4.217,-0.7394,-0.7799,-0.6876,477.3483,454.6045,534.2795,4.359,4.2544,4.4604,2.7673,2.6988,2.8356,1.5923,1.5581,1.626,PHOENIX,341.65935517322,62.06500196259,2.572255,2.462175,-0.2511,0.090235,11.000274839127934,2.60609793796295,10.442950429562043,2.0487735283970583,10.110205731991087,1.7160288308261027,9.389771793674646,0.9955948925096614,6.365787439993481,-2.0283894611715034
11870,SSTSL2 J061438.89-062100.4,0,1,93.662074,-6.350133,214.450001,-11.058633,1,0,7,1,1,1,1,1,2,2,2.0,2,0,0,0,0.0,0,1118.0,3.154,1174.0,3.815,1051.0,9.1,1549.0,12.19,1739.0,116.7,0.0,0.0,0.0,0.0,0.0,1.02,0.95,1.02,0.95,0.0,358.8,322.7,123.2,158.5,14.9,0,0,0.0,0,N,1,0.8015,1.081,3.263,5.125,66.99,40045501,40045501-17,0,0,5.38,5.75,6.16,5.71,8.72,179743378.0,1,93.6621,-6.350178,1271.0,44.47,1727.0,52.48,1278.0,91.78,Gaia DR3 3019814389405092864,93.66209707763,-6.35016806318,0.0,0.0,136.0,1636148068921376768,3019814389405092864,1406561129,0.1814,0.1836,1.338,0.2012,6.6489,3.333,-3.326,0.239,-0.225,0.235,-0.35,-0.3503,-0.4064,0.462,0.1055,0.4695,-0.5611,0.2433,-0.1158,-0.4953,278,0,274,4,1.7432,345.88,0.545,1.4051,95,False,,1.2625,0.0463,0.191,-0.372,-0.134,-0.081,0.264,31,18,0.430447,31,0.02382,122.4,0,0,1.075,0,272,712.34711,3.1323,227.42,18.555637,0.005512,28,127.284,12.5915,10.1088,20.076605,0.107442,29,1006.86,20.662,48.7301,17.24047,0.022599,1.592,0.0,2.0,0.0,1.0,0,2.836134,1.520967,1.315166,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999947,3201.4,3120.0,3236.2,4.471,3.9138,4.5516,0.0688,-1.038,0.17,473.6611,410.2209,514.457,0.9815,0.821,1.3163,0.6,0.5008,0.8053,0.4284,0.3615,0.5533,MARCS,93.66211194925,-6.3501670641,3.907961,3.868488,-0.5157,0.150835,13.500274839127934,5.122936243006091,12.962199950493446,4.584861354371602,12.597737810813424,4.2203992146915805,11.542524555395081,3.165185959273238,9.038048934162719,0.6607103380408752
11889,SSTSL2 J160439.20-232029.3,0,0,241.163362,-23.341487,350.300569,21.277598,1,0,6,1,1,2,1,1,0,0,0.0,0,0,0,0,0.0,0,297.0,2.745,237.7,3.937,,,243.3,19.01,1073.0,33.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.2,77.8,19.2,20.5,31.9,0,0,,0,N,1,0.9455,1.32,,6.657,42.2,40012241,40012241-89,0,0,3.69,3.0,3.31,3.2,61.47,4626361.0,1,241.1634,-23.34145,585.6,45.31,632.7,46.04,539.5,80.5,Gaia DR3 6242305674167706368,241.16341616272,-23.34143906914,0.0,0.0,92.0,1636148068921376768,6242305674167706368,595944740,0.22,0.117,1.6198,0.2445,6.6246,4.229,1.707,0.258,3.87,0.145,-0.0356,-0.3696,-0.1437,0.0141,0.0002,-0.047,0.5887,-0.1556,-0.2498,0.0568,482,0,482,0,0.0567,499.98,0.0,0.0,31,False,1.321,,,,,,,,56,16,0.360062,58,0.01191,31.24,0,0,1.001,0,495,546.67121,0.917757,595.66,18.843052,0.003304,52,131.683,5.18735,25.3853,20.03972,0.042861,52,626.639,6.94706,90.202,17.755352,0.012616,1.387,0.0,0.0,0.0,1.0,0,2.284369,1.196669,1.0877,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999989,3561.5,3515.8,3592.6,4.8893,4.8497,4.9258,-0.4397,-0.6026,-0.3982,539.9226,460.9662,580.0398,0.7766,0.6964,0.8337,0.5241,0.4691,0.5628,0.3036,0.2721,0.3258,PHOENIX,241.16340789904,-23.34145626693,4.167057,2.247094,0.0595,0.248646,14.939488224710916,6.27783069228275,14.696297238451983,6.0346397060238175,,,13.55229782746605,4.890640295037885,9.562298584254624,0.900641051826458
11891,SSTSL2 J061507.17-062430.2,0,1,93.779905,-6.408411,214.556321,-10.979777,1,0,7,1,1,1,1,1,2,2,2.0,2,0,0,0,0.0,0,5330.0,6.061,5032.0,6.728,4232.0,14.01,5292.0,16.93,11680.0,112.7,0.0,0.0,0.0,0.0,0.0,1.02,1.02,0.98,1.05,0.0,816.8,706.8,285.6,362.5,103.7,0,0,0.0,0,P,1,0.8015,1.081,3.263,5.125,66.99,40045501,40045501-17,0,0,5.34,4.08,4.25,4.21,11.9,179747133.0,1,93.77993,-6.408406,2230.0,78.07,4313.0,127.1,5613.0,170.6,Gaia DR3 3007803771060427520,93.77992145189,-6.40841259333,0.0,0.0,130.0,1636148068921376768,3007803771060427520,1492976979,0.1953,0.1859,1.3872,0.2095,6.6229,4.218,-4.176,0.273,0.599,0.255,-0.2672,-0.2629,-0.387,0.3405,-0.0487,0.369,-0.5516,0.051,-0.0202,-0.3755,269,0,267,2,0.488,294.2,0.523,1.0727,31,False,1.225,,,,,,,,31,18,0.451431,32,0.05193,168.3,0,0,1.02,0,265,642.05606,4.62216,138.908,18.668434,0.008288,26,90.228,7.86857,11.4669,20.45019,0.094726,26,897.628,19.9166,45.0694,17.365154,0.024385,1.539,0.0,0.0,0.0,0.0,0,3.085035,1.781755,1.30328,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999994,3795.3,3709.7,3842.9,4.2241,4.0808,4.3188,-0.7998,-1.27,-0.7682,450.9841,420.8549,492.1637,4.6029,4.4822,4.7454,2.9407,2.8556,3.0355,1.6942,1.6478,1.7417,MARCS,93.77994012702,-6.40841525677,4.439254,4.178798,-0.3908,0.059136,11.804561325437515,3.5337551726329437,11.382018611679403,3.1112124588748316,11.085380453316205,2.8145743005116337,10.208603511004439,1.9377973581998678,6.970190782228549,-1.300615370576022
11905,SSTSL2 J225046.58+611836.5,0,1,342.694118,61.310154,108.965922,1.753971,1,0,7,1,1,1,1,1,0,0,0.0,0,0,0,0,0.0,0,823.1,3.715,625.0,3.608,495.8,11.48,405.7,13.96,2511.0,139.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.1,170.1,43.4,25.0,18.0,2,0,0.0,0,N,1,1.115,1.283,4.477,6.38,78.06,30002711,30002711-31220,0,0,3.56,6.08,3.81,4.74,11.94,768729859.0,1,342.694,61.31017,1076.0,90.22,1864.0,,1690.0,,Gaia DR3 2206873906022679808,342.69396478573,61.31016224717,0.0,0.0,120.0,1636148068921376768,2206873906022679808,1407035214,0.1532,0.1455,1.1737,0.1776,6.6084,2.27,0.097,0.195,-2.268,0.177,-0.0865,0.0921,-0.1394,-0.101,0.1666,-0.1406,-0.0152,-0.1312,0.1508,-0.1167,356,0,354,2,2.2933,444.19,0.549,1.1866,31,False,1.225,,,,,,,,41,29,0.278422,45,0.03052,63.4,0,0,1.087,0,378,549.36804,1.25884,436.407,18.837708,0.003712,27,83.472,7.94966,10.5001,20.53469,0.10344,30,783.094,10.1865,76.8758,17.513361,0.01462,1.577,0.0,4.0,0.0,1.0,0,3.02133,1.696983,1.324347,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999981,3464.1,3448.8,3477.3,4.2985,4.2553,4.3368,-0.2011,-0.2926,-0.1198,677.2117,657.2031,707.9061,2.4099,2.3347,2.4834,1.5047,1.4559,1.5509,0.9764,0.9507,1.0024,MARCS,342.69396388983,61.310172328,3.144697,2.840339,-0.1037,0.266451,13.832747843782748,4.679125580343502,13.646670149412245,4.493047885972999,13.413478294804522,4.259856031365276,12.997140580532282,3.843518317093036,8.639181107387193,-0.5144411560520528
11909,SSTSL2 J023047.01+730233.2,0,0,37.695887,73.04258,130.115422,11.571553,1,0,7,1,1,1,1,1,0,0,0.0,0,1,0,0,0.0,0,999.7,4.168,792.0,3.873,773.4,10.56,1292.0,12.19,3362.0,129.3,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.11,238.5,212.1,85.0,119.4,26.0,0,0,0.0,0,N,1,0.8324,1.111,3.34,5.504,74.45,40046501,40046501-7,0,0,4.07,6.14,4.06,5.44,11.38,762605361.0,1,37.69595,73.04264,1576.0,69.68,1907.0,66.75,1735.0,79.88,Gaia DR3 546678830599248128,37.69592564168,73.04261628971,0.0,0.0,144.0,1636148068921376768,546678830599248128,606487642,0.1096,0.1162,0.9543,0.1447,6.5975,2.135,-1.186,0.13,-1.775,0.151,-0.19,0.2916,-0.2525,0.1834,-0.098,0.1158,-0.1511,-0.1634,0.2957,-0.1618,471,0,471,0,-0.9602,573.86,0.538,1.9074,95,False,,1.1152,0.0317,-0.023,0.179,0.058,-0.041,0.049,54,29,0.222287,60,0.006851,148.7,0,0,0.968,0,504,648.61609,1.03331,627.706,18.657398,0.003253,49,70.0368,5.10172,13.7281,20.725225,0.079138,53,960.978,7.77865,123.54,17.291111,0.009567,1.59,0.0,1.0,0.0,1.0,0,3.434114,2.067827,1.366287,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999997,3456.0,3437.5,3468.1,4.2187,4.1972,4.2407,0.3846,0.3725,0.3933,730.6481,713.9835,747.3204,2.2071,2.1261,2.2832,1.3298,1.2788,1.3764,0.9634,0.932,0.9926,MARCS,37.69594371151,73.04262418031,2.116773,2.43892,-0.1734,0.136798,13.621705117733276,4.303163821352937,13.389557238798702,4.071015942418363,12.930734181541412,3.6121928851610736,11.739496815645435,2.420955519265096,8.32230361641087,-0.9962376799694681
11921,SSTSL2 J164024.16-485443.0,1,0,250.10067,-48.911953,336.497802,-1.557195,1,0,7,1,1,1,1,1,2,2,2.0,0,0,0,0,0.0,0,9710.0,10.97,8925.0,10.37,8528.0,21.17,11640.0,20.02,23610.0,126.4,0.0,0.0,0.0,0.0,0.0,0.95,1.05,1.05,0.0,0.0,868.8,773.0,399.9,577.4,186.8,3,3,0.0,0,N,-1,1.624,1.655,7.078,9.343,58.51,30002561,30002561-26628,0,0,7.67,11.35,9.94,11.32,23.5,602038478.0,1,250.1005,-48.91197,2911.0,126.0,5234.0,245.8,6492.0,197.3,Gaia DR3 5940860199040422912,250.10049463715,-48.9120067981,0.0,0.0,71.0,1636148068921376768,5940860199040422912,268644799,0.1063,0.0682,0.8267,0.1257,6.5758,4.67,0.994,0.145,-4.563,0.099,0.3695,-0.0485,-0.3718,-0.5634,0.1498,-0.5494,-0.257,-0.2767,-0.2078,0.5629,468,0,467,1,1.566,583.35,0.36,2.5093,95,False,,1.2867,0.0215,0.031,0.057,0.107,-0.167,-0.068,54,19,0.229976,58,0.3947,107.9,1,0,1.051,0,460,1512.32942,22.9362,65.9362,17.73825,0.016695,50,383.956,23.3535,16.441,18.877838,0.066097,50,2124.9,95.4133,22.2705,16.429548,0.048898,1.659,0.0,26.0,0.0,25.0,0,2.44829,1.139587,1.308702,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999973,3729.5,3707.5,3745.6,4.05,4.0367,4.0746,-0.7673,-0.7936,-0.7199,670.1189,649.4586,686.5088,2.2555,2.1876,2.3153,1.4961,1.4494,1.5369,0.8664,0.8426,0.887,MARCS,250.10048791371,-48.91198651886,2.35365,1.599221,0.5953,0.457882,11.153331273233933,2.0225719385912537,10.759849630811857,1.6290902961691778,10.324626621677787,1.1938672870351077,9.352770649008423,0.22201131436574428,6.2060579214726825,-2.9247014131699967
